Key,ID,Name,Date,Time,Event,Status,Latitude,Longitude,Maximum Wind,Minimum Pressure,Low Wind NE,Low Wind SE,Low Wind SW,Low Wind NW,Moderate Wind NE,Moderate Wind SE,Moderate Wind SW,Moderate Wind NW,High Wind NE,High Wind SE,High Wind SW,High Wind NW
1746,EP182015,NORA,20151015,0,,TD,15.3N,151.3W,25,1005,0,0,0,0,0,0,0,0,0,0,0,0
1747,EP182015,NORA,20151015,600,,TD,15.9N,151.7W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
1748,EP182015,NORA,20151015,1200,,TD,16.4N,152.2W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
1749,EP182015,NORA,20151015,1800,,LO,16.6N,152.7W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
1750,EP192015,OLAF,20151015,0,,TD,10.2N,117.0W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
1751,EP192015,OLAF,20151015,600,,TD,10.3N,118.2W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
1752,EP192015,OLAF,20151015,1200,,TD,10.3N,119.3W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
1753,EP192015,OLAF,20151015,1800,,TD,10.2N,120.5W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
1754,EP192015,OLAF,20151016,0,,TD,10.0N,121.8W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
1755,EP192015,OLAF,20151016,600,,TD,9.8N,123.1W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
1756,EP192015,OLAF,20151016,1200,,TD,9.6N,124.3W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
1757,EP192015,OLAF,20151016,1800,,TD,9.5N,125.6W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
1758,EP192015,OLAF,20151017,0,,TS,9.4N,126.8W,35,1004,30,0,0,20,0,0,0,0,0,0,0,0
1759,EP192015,OLAF,20151017,600,,TS,9.3N,127.9W,45,1003,30,30,30,20,0,0,0,0,0,0,0,0
1760,EP192015,OLAF,20151017,1200,,TS,9.2N,129.0W,50,999,40,40,40,30,20,10,0,10,0,0,0,0
1761,EP192015,OLAF,20151017,1800,,TS,9.1N,129.9W,50,999,40,50,40,30,20,10,0,20,0,0,0,0
1762,EP192015,OLAF,20151018,0,,TS,9.2N,130.7W,55,994,60,90,60,40,30,20,0,20,0,0,0,0
1763,EP192015,OLAF,20151018,600,,HU,9.3N,131.6W,65,991,70,120,90,50,40,40,20,20,15,0,0,0
1764,EP192015,OLAF,20151018,1200,,HU,9.4N,132.6W,70,988,70,120,90,50,40,40,20,20,15,0,0,0
1765,EP192015,OLAF,20151018,1800,,HU,9.5N,133.8W,75,985,90,120,70,70,50,40,20,30,20,15,0,10
1766,EP192015,OLAF,20151019,0,,HU,9.6N,135.0W,85,978,90,120,50,70,50,40,30,40,20,15,10,10
1767,EP192015,OLAF,20151019,600,,HU,9.7N,136.1W,95,970,90,120,50,70,40,50,30,40,20,15,10,10
1768,EP192015,OLAF,20151019,1200,,HU,9.8N,137.2W,105,962,90,120,50,70,40,50,30,40,20,15,10,10
1769,EP192015,OLAF,20151019,1800,,HU,9.9N,138.2W,115,954,90,120,50,70,40,50,30,40,25,20,15,15
1770,EP192015,OLAF,20151020,0,,HU,10.0N,139.1W,115,954,100,120,60,70,40,50,40,40,25,20,20,20
1771,EP192015,OLAF,20151020,600,,HU,10.2N,140.0W,130,938,110,120,80,90,50,60,50,50,30,30,30,30
1772,EP192015,OLAF,20151020,1200,,HU,10.4N,140.9W,130,938,120,120,80,90,60,60,50,50,35,30,30,30
1773,EP192015,OLAF,20151020,1800,,HU,10.7N,141.8W,130,938,120,120,80,90,60,60,50,50,35,30,30,30
1774,EP192015,OLAF,20151021,0,,HU,10.9N,142.6W,125,943,120,120,80,90,60,60,50,50,35,30,30,30
1775,EP192015,OLAF,20151021,600,,HU,11.2N,143.3W,115,952,120,120,100,100,50,50,50,50,30,30,30,30
1776,EP192015,OLAF,20151021,1200,,HU,11.6N,144.1W,105,958,120,120,100,110,50,50,40,50,30,30,20,30
1777,EP192015,OLAF,20151021,1800,,HU,11.9N,144.7W,105,958,120,120,100,110,50,50,40,50,30,30,20,30
1778,EP192015,OLAF,20151022,0,,HU,12.3N,145.3W,105,958,140,115,55,100,50,40,30,50,30,25,15,30
1779,EP192015,OLAF,20151022,600,,HU,12.7N,145.7W,105,957,150,125,110,130,50,40,35,50,30,25,15,30
1780,EP192015,OLAF,20151022,1200,,HU,13.2N,146.1W,100,961,135,100,80,115,45,35,35,45,25,25,20,25
1781,EP192015,OLAF,20151022,1800,,HU,13.5N,146.3W,95,963,135,100,80,120,45,35,35,45,25,25,20,25
1782,EP192015,OLAF,20151023,0,,HU,14.0N,146.3W,100,961,140,100,80,120,45,35,35,45,25,25,20,25
1783,EP192015,OLAF,20151023,600,,HU,14.8N,146.3W,105,958,140,100,80,120,45,35,35,45,25,25,20,25
1784,EP192015,OLAF,20151023,1200,,HU,15.6N,146.3W,105,957,140,100,80,120,45,35,35,45,25,25,20,25
1785,EP192015,OLAF,20151023,1800,,HU,16.5N,146.3W,105,957,140,100,80,120,45,35,30,45,25,25,15,25
1786,EP192015,OLAF,20151024,0,,HU,17.4N,146.1W,105,956,150,110,100,140,50,55,50,60,25,25,25,25
1787,EP192015,OLAF,20151024,600,,HU,18.3N,145.9W,105,956,150,110,100,140,50,55,50,60,25,25,25,25
1788,EP192015,OLAF,20151024,1200,,HU,19.0N,145.6W,105,955,150,110,100,140,50,55,50,60,25,25,20,20
1789,EP192015,OLAF,20151024,1800,,HU,19.7N,145.1W,95,964,150,120,90,110,50,50,30,40,20,20,10,15
1790,EP192015,OLAF,20151025,0,,HU,20.3N,144.5W,85,970,150,130,80,110,50,50,20,40,20,20,0,15
1791,EP192015,OLAF,20151025,600,,HU,20.8N,144.2W,80,974,150,130,80,110,50,50,20,40,20,20,0,15
1792,EP192015,OLAF,20151025,1200,,HU,21.5N,144.0W,80,974,170,150,90,120,90,70,50,70,35,35,20,30
1793,EP192015,OLAF,20151025,1800,,HU,22.1N,143.6W,80,974,160,140,90,120,90,70,50,70,35,35,20,30
1794,EP192015,OLAF,20151026,0,,HU,22.9N,143.0W,75,977,150,130,80,100,80,70,40,50,35,30,20,25
1795,EP192015,OLAF,20151026,600,,HU,23.6N,142.4W,65,983,150,130,70,90,70,60,30,40,25,0,0,0
1796,EP192015,OLAF,20151026,1200,,TS,24.4N,141.5W,55,989,140,120,60,80,60,50,20,30,0,0,0,0
1797,EP192015,OLAF,20151026,1800,,TS,25.3N,139.5W,50,992,140,120,60,80,60,50,0,30,0,0,0,0
1798,EP192015,OLAF,20151027,0,,TS,25.9N,137.9W,45,995,130,110,50,70,0,0,0,0,0,0,0,0
1799,EP192015,OLAF,20151027,600,,TS,26.2N,136.6W,45,1000,90,80,60,70,0,0,0,0,0,0,0,0
1800,EP192015,OLAF,20151027,1200,,LO,26.6N,135.5W,40,1000,90,80,60,70,0,0,0,0,0,0,0,0
1801,EP192015,OLAF,20151027,1800,,LO,27.1N,134.8W,35,1002,50,50,20,80,0,0,0,0,0,0,0,0
1802,EP192015,OLAF,20151028,0,,LO,26.9N,134.5W,35,1002,0,0,0,90,0,0,0,0,0,0,0,0
1803,EP192015,OLAF,20151028,600,,LO,26.6N,134.5W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
1804,EP192015,OLAF,20151028,1200,,LO,26.2N,135.0W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
1805,EP202015,PATRICIA,20151020,600,,TD,13.4N,94.0W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
1806,EP202015,PATRICIA,20151020,1200,,TD,13.3N,94.2W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
1807,EP202015,PATRICIA,20151020,1800,,TD,13.2N,94.6W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
1808,EP202015,PATRICIA,20151021,0,,TS,13.1N,95.1W,35,1004,0,60,0,0,0,0,0,0,0,0,0,0
1809,EP202015,PATRICIA,20151021,600,,TS,12.9N,96.2W,35,1004,60,60,0,60,0,0,0,0,0,0,0,0
1810,EP202015,PATRICIA,20151021,1200,,TS,12.9N,97.4W,40,1001,60,90,0,60,0,0,0,0,0,0,0,0
1811,EP202015,PATRICIA,20151021,1800,,TS,13.1N,98.7W,50,997,80,100,0,80,30,0,0,30,0,0,0,0
1812,EP202015,PATRICIA,20151022,0,,TS,13.4N,100.1W,60,991,90,100,40,80,30,30,20,20,0,0,0,0
1813,EP202015,PATRICIA,20151022,600,,HU,14.0N,101.7W,75,981,120,100,50,80,40,40,30,40,20,20,15,20
1814,EP202015,PATRICIA,20151022,1200,,HU,14.6N,103.1W,90,969,150,100,50,80,40,40,30,40,20,20,15,20
1815,EP202015,PATRICIA,20151022,1800,,HU,15.2N,104.2W,115,957,150,100,50,90,40,50,40,40,25,20,15,20
1816,EP202015,PATRICIA,20151023,0,,HU,15.8N,104.9W,150,920,150,100,60,110,50,50,40,40,25,20,20,20
1817,EP202015,PATRICIA,20151023,600,,HU,16.5N,105.4W,180,886,150,100,60,130,50,50,40,40,25,20,20,20
1818,EP202015,PATRICIA,20151023,1200,,HU,17.3N,105.6W,185,872,150,100,60,130,50,50,40,40,25,25,20,25
1819,EP202015,PATRICIA,20151023,1800,,HU,18.3N,105.3W,180,878,150,110,80,120,50,50,50,60,30,30,20,30
1820,EP202015,PATRICIA,20151023,2300,L,HU,19.4N,105.0W,130,932,150,110,80,120,50,50,50,60,30,30,20,30
1821,EP202015,PATRICIA,20151024,0,,HU,19.6N,104.9W,110,946,80,110,70,70,30,50,40,40,15,25,15,15
1822,EP202015,PATRICIA,20151024,600,,TS,21.6N,103.8W,50,985,0,50,0,30,0,20,0,0,0,0,0,0
1823,EP202015,PATRICIA,20151024,1200,,TD,23.2N,102.3W,25,1000,0,0,0,0,0,0,0,0,0,0,0,0
1824,EP212015,RICK,20151118,600,,LO,12.9N,107.1W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
1825,EP212015,RICK,20151118,1200,,TD,12.9N,106.9W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
1826,EP212015,RICK,20151118,1800,,TD,12.9N,106.6W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
1827,EP212015,RICK,20151119,0,,TD,13.1N,106.0W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
1828,EP212015,RICK,20151119,600,,TD,13.7N,105.8W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
1829,EP212015,RICK,20151119,1200,,TS,14.2N,106.1W,35,1002,0,0,0,90,0,0,0,0,0,0,0,0
1830,EP212015,RICK,20151119,1800,,TS,14.7N,106.8W,35,1002,0,0,0,90,0,0,0,0,0,0,0,0
1831,EP212015,RICK,20151120,0,,TS,15.2N,107.8W,35,1002,0,0,40,60,0,0,0,0,0,0,0,0
1832,EP212015,RICK,20151120,600,,TS,15.7N,109.0W,35,1002,0,0,40,40,0,0,0,0,0,0,0,0
1833,EP212015,RICK,20151120,1200,,TS,15.9N,110.1W,35,1002,30,30,40,40,0,0,0,0,0,0,0,0
1834,EP212015,RICK,20151120,1800,,TS,16.1N,111.1W,35,1002,30,30,0,0,0,0,0,0,0,0,0,0
1835,EP212015,RICK,20151121,0,,TS,16.5N,112.1W,35,1003,30,30,0,0,0,0,0,0,0,0,0,0
1836,EP212015,RICK,20151121,600,,TS,16.8N,113.3W,35,1003,30,30,0,0,0,0,0,0,0,0,0,0
1837,EP212015,RICK,20151121,1200,,TS,16.8N,114.4W,35,1003,30,30,0,0,0,0,0,0,0,0,0,0
1838,EP212015,RICK,20151121,1800,,TS,16.7N,115.5W,35,1003,30,30,0,0,0,0,0,0,0,0,0,0
1839,EP212015,RICK,20151122,0,,TS,16.8N,116.5W,35,1003,30,30,0,0,0,0,0,0,0,0,0,0
1840,EP212015,RICK,20151122,600,,TD,17.0N,117.5W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
1841,EP212015,RICK,20151122,1200,,TD,17.4N,118.2W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
1842,EP212015,RICK,20151122,1800,,LO,17.8N,118.9W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
1843,EP212015,RICK,20151123,0,,LO,18.5N,119.4W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
1844,EP212015,RICK,20151123,600,,LO,19.1N,120.0W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
1845,EP212015,RICK,20151123,1200,,LO,19.6N,120.6W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
1846,EP212015,RICK,20151123,1800,,LO,20.1N,121.1W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
1847,EP212015,RICK,20151124,0,,LO,20.6N,121.7W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
1848,EP212015,RICK,20151124,600,,LO,20.9N,122.3W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
1849,EP212015,RICK,20151124,1200,,LO,21.1N,123.0W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
1850,EP212015,RICK,20151124,1800,,LO,21.4N,123.7W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
1851,EP212015,RICK,20151125,0,,LO,21.4N,124.0W,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
1852,EP212015,RICK,20151125,600,,LO,21.4N,124.2W,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
1853,EP212015,RICK,20151125,1200,,LO,21.3N,124.6W,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
1854,EP212015,RICK,20151125,1800,,LO,21.0N,125.0W,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
1855,EP212015,RICK,20151126,0,,LO,20.6N,125.4W,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
1856,EP212015,RICK,20151126,600,,LO,20.2N,126.0W,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
1857,EP222015,SANDRA,20151123,1200,,LO,10.9N,100.5W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
1858,EP222015,SANDRA,20151123,1800,,TD,10.8N,102.0W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
1859,EP222015,SANDRA,20151124,0,,TS,10.8N,103.3W,35,1004,50,0,0,60,0,0,0,0,0,0,0,0
1860,EP222015,SANDRA,20151124,600,,TS,10.9N,104.4W,40,1002,50,0,0,60,0,0,0,0,0,0,0,0
1861,EP222015,SANDRA,20151124,1200,,TS,11.2N,105.5W,45,1000,50,30,0,60,0,0,0,0,0,0,0,0
1862,EP222015,SANDRA,20151124,1800,,TS,11.5N,106.6W,50,999,50,30,0,60,20,0,0,20,0,0,0,0
1863,EP222015,SANDRA,20151125,0,,TS,11.8N,107.6W,60,996,50,30,20,60,30,20,0,30,0,0,0,0
1864,EP222015,SANDRA,20151125,600,,HU,12.1N,108.5W,70,989,50,30,30,60,30,20,0,30,15,0,0,15
1865,EP222015,SANDRA,20151125,1200,,HU,12.3N,109.3W,85,976,60,40,30,70,30,20,20,30,20,10,10,20
1866,EP222015,SANDRA,20151125,1800,,HU,12.7N,109.7W,95,967,70,50,40,80,30,20,20,30,20,15,10,20
1867,EP222015,SANDRA,20151126,0,,HU,13.3N,110.2W,110,957,80,70,50,80,40,30,20,30,20,15,10,20
1868,EP222015,SANDRA,20151126,600,,HU,14.1N,110.2W,130,934,100,100,60,90,50,40,30,40,30,25,15,25
1869,EP222015,SANDRA,20151126,1200,,HU,15.2N,110.2W,120,943,120,110,60,90,50,40,30,40,30,25,15,25
1870,EP222015,SANDRA,20151126,1800,,HU,16.3N,110.2W,115,947,140,130,60,90,60,40,30,40,30,25,15,25
1871,EP222015,SANDRA,20151127,0,,HU,17.4N,109.8W,110,951,140,130,60,90,60,40,30,40,30,25,15,25
1872,EP222015,SANDRA,20151127,600,,HU,18.5N,109.3W,95,963,140,120,60,90,60,40,30,30,30,25,15,20
1873,EP222015,SANDRA,20151127,1200,,HU,19.3N,108.8W,85,970,140,120,50,70,60,40,30,30,30,25,15,20
1874,EP222015,SANDRA,20151127,1800,,HU,20.0N,108.2W,75,978,130,110,40,60,60,40,20,30,35,25,10,20
1875,EP222015,SANDRA,20151128,0,,TS,20.7N,108.8W,60,987,120,110,40,60,50,40,0,30,0,0,0,0
1876,EP222015,SANDRA,20151128,600,,LO,21.2N,109.1W,40,994,100,60,0,0,0,0,0,0,0,0,0,0
1877,EP222015,SANDRA,20151128,1200,,LO,21.7N,109.0W,35,1002,60,0,0,0,0,0,0,0,0,0,0,0
1878,EP222015,SANDRA,20151128,1800,,LO,22.4N,108.7W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
1879,EP222015,SANDRA,20151129,0,,LO,23.1N,108.3W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
1880,EP222015,SANDRA,20151129,600,,LO,23.5N,107.9W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
1881,EP222015,SANDRA,20151129,1200,,LO,24.2N,107.7W,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
